date_info,name,title,content,rating
Reviewed in India on 3 March 2020,Vishnu pillai,The real Harman quality,"Quality is most important aspect of this earphones ,harman has done a good job by built quality , especially the Buds are premium metallic .. Sound is crystal clear and bass is ok type. Bluetooth connectivity is little weak in some conditions ,not expecting from Bluetooth 5.0. Comfort is also ok not so great but Fair and cool. In all its really a wonderful earphone , in a price range of 1399 , Dont go for Boat go for this",4.0 out of 5 stars
Reviewed in India on 16 September 2020,Amazon Customer,Very poor service from JBL harman,"Please don't buy it, because only after one month my earphone got defective and within the warranty period on May 6th I registered my complaint but now till September 16th, I didn't get earphone back.",1.0 out of 5 stars
Reviewed in India on 12 August 2020,Gurkirat Singh,Need a better battery!,"The led light is too close to the button, while pressing the button it's difficult to see the LED, to know whether it's on or off! Battery life isn't great too. I have to charge in every 2 days on 2 hours use daily.. Decent product sound wise.",3.0 out of 5 stars
Reviewed in India on 24 November 2020,Prashant Kr. Kanwal,Nice bluetooth earphone,"Nice bluetooth earphone..... everything is good bass, sound and backup.....Its been now 2-3 months..I am using r glide 120....cheap and best...you can go for it",4.0 out of 5 stars
Reviewed in India on 25 January 2020,Amazon Customer,Ok ok,Product is good but bluetooth connectivity is not gud although it has 5.0 v.. Build quality is just ok.. Sound is gud coz it has 12mm driver.. This ok ok product.. Amazon service is really awesome.,3.0 out of 5 stars
Reviewed in India on 7 October 2020,Anant shet,Not good,"Product not working properly , it disconnect after call for next call I have to reconnect . I planning to return but I purchased it in udupi Karnataka, and now I am in Baddies, himachal Pradesh . Can I return it from my present location? Kindly suggest.",1.0 out of 5 stars
Reviewed in India on 23 November 2020,Bhupender,Wonderful,Excellent sound quality & crisp treble and fine bass. My cousin have Boat Rokerz 225 but JBL infinity Glide120 Sound Quality is Far Better than Boat Rokerz 225. Its sound quality rocks you when you put it in high bass mode,5.0 out of 5 stars
Reviewed in India on 2 December 2020,Aakarshan Agrawal,Awesome built quality,In this price segment you can't find any better option against this as these have a long battery life and very good audio quality. You must go for it.,5.0 out of 5 stars
Reviewed in India on 25 January 2020,Funstorm,Awesome,Pros:. -Sound quality is 5/5.. -Build quality is 5/5. Cons:. -Ear bugs are slightly heavy. -fitting in ear is 3/5,5.0 out of 5 stars
Reviewed in India on 12 July 2020,Shanita,A poor product from Harman,"The USB charging cover is flimsy, breaks in few uses. The default sound level is too high, the power button sometimes randomly calls people.",2.0 out of 5 stars
Reviewed in India on 1 March 2020,Parth Negi,Powerful bass!,"Well first I ordered the Infinity Glide N100 but returned it as I was not impressed by its audio output. Then for ₹250 more I ordered Infinity GLIDE 120 and I am very impressed by its audio output especially the deep bass mode. Having downgrade from 13.5mm drivers to this 12mm driver, but equally impressed with the bass output. Very happy with the purchase.",5.0 out of 5 stars
Reviewed in India on 3 March 2020,Nikhil Singh,"Good Product in the price range, Battery should be better","The build quality is super sturdy, the bass is perfect and thumpy. The highs and pitches are balanced. This is the most appropriate product in 1500 less range and delivers the right ammount of sound as expected. Infinity is a awesome brand. It should've a better battery for that matter.",5.0 out of 5 stars
Reviewed in India on 25 January 2021,Tech Raju Anala,Super degin and quality sound and bass 👍,Overall buds quality good and bass 👍 super but only magnetic effect is very low wire and buds quality good overall I recommend this,4.0 out of 5 stars
Reviewed in India on 26 August 2020,Leomat. Cibi,Average On call voice Quality,"Overall an average product.. On call voice quality is not that great, music wise - bass is OK. Earbuds cause little pain, tried with all three plugs. Battery life yet to test. Built quality is 4/5",3.0 out of 5 stars
Reviewed in India on 11 December 2020,M. Senthilvel,Value for money,"It's a nice product, had issues with with connecting sometimes but just switch off bluetooth and switch on again in mobile and it works like a charm, may be issue with my mobile too, mine is oppof11 pro but with my other samsung I never faced this problem, I don't know about others but the battery drops very fast after 60% . Good for a days usage",4.0 out of 5 stars
Reviewed in India on 26 July 2020,Kanishk singh,Latency and delay,Not worth for this amount of money.. Genuinely expected a better product from JBL as they are the reputed company.. Sound quality is okay but latency is the problem while Playing games especially pubg. and calling is not upto expectations.. So conclusion is do not go for this if you have a medium budget research some more.,2.0 out of 5 stars
Reviewed in India on 9 February 2021,Pooja,Earphpones,I got the earphone 2 days back and it is really good and so handy and the Bluetooth connect and battery life is really awesome. The voice quality is also good go for it.,5.0 out of 5 stars
Reviewed in India on 6 February 2021,saptarshi,"Used earphones, poor quality",I have received a used earphones where i found ear wax on ear buds. Wires were badly tangled and seal of the box was broken.. I didn’t expect I will receive a used item before getting its quality checked by AMAZON. I have bought same earphones earlier and it worked fine as it was brand new.,1.0 out of 5 stars
Reviewed in India on 8 November 2020,Dhiraj mane ,Bluetooth not working proper ly,Problem with the product is when u r walking the product does not produce stable voice .voice is interupted and disturbance sound comes and that is irretating .as we are taking Bluetooth headphone for gym and walking purpose but it does not give that much output as what I expected from JBL or infinity by Harman company.,4.0 out of 5 stars
Reviewed in India on 27 January 2021,A J,Genuine & quality buy,True to its brand especially for music lovers... Amazing sound quality n quick response n connectivity.. N at a bestest price.. !! Got delivered within 2 days of order.. !,5.0 out of 5 stars
Reviewed in India on 24 November 2020,TEJPAL G.B.,Everything,"Bass is more you can't enjoy the music, sound quality not expected as Brand JBL, noise cancellation ... (What is this) never expected. Battery is not expected I mean upto 50% it is fine after it drain fast and some time connected problem, I get a replacement in that cracking sound at 60% volume",5.0 out of 5 stars
Reviewed in India on 26 January 2020,Arnab,Hit on sound quality but with a pinch of latency.,"Although the sound quality is amazing, I don't know whether it is specific with this model but there is latency. And it can be easily seen with movies and dialogues. Lip sync would be a hit and miss scenario. So, can't spend ₹1,199/- for hearing to songs only.",3.0 out of 5 stars
